,station_id,road_id,km,name,longitude,latitude,altitude,timezone
361,689,24,352,км 352+000 а/д Р-120 (А-141) Орёл-Смоленск,0.0,0.0,0,3
362,690,24,355,км 355+000 а/д Р-120 (А-141) Орёл-Смоленск,0.0,0.0,0,3
363,691,24,356,км 356+000 а/д Р-120 (А-141) Орёл-Смоленск,0.0,0.0,0,3
364,692,34,39,км 39+000 а/д Р-92 (1Р-92) Калуга-Орёл,0.0,0.0,0,3
365,693,24,388,км 388+000 а/д Р-120 (А-141) Орёл-Смоленск,54.756,32.079,249,3
366,694,24,443,км 443+400 а/д Р-120 (А-141) Орёл-Смоленск,54.971884,31.005971,220,3
367,695,24,76,км 76+000 а/д Р-120 (А-141) Орёл-Смоленск,0.0,0.0,0,3
368,696,24,80,км 80+000 а/д Р-120 (А-141) Орёл-Смоленск,0.0,0.0,0,3
369,697,24,11,км 11+000 а/д Р-120 (А-141) Орёл-Смоленск,0.0,0.0,0,3
370,698,23,267,км 267+600 а/д А-130 (А-101) Москва-Рославль,54.492869,34.443426,266,3
371,699,209,6,"км 6+900 а/д А-132, подъезд к г. Смоленск",54.82063,32.08899,100,3
372,701,263,0,"км 0+345 а/д Р-256 (М-52) ""Чуйский тракт"", обход г. Бийск",52.580035,85.176295,0,3
373,702,85,453,"км 453+000 а/д Р-256 (М-52) ""Чуйский тракт""",51.914473,85.862455,0,3
374,704,85,184,"км 184+600 а/д Р-256 (М-52) ""Чуйский тракт""",53.59792347940524,83.76023232936859,0,3
375,801,9,272,"км 272+000 а/д М-8 ""Холмогоры""",57.68101,39.87104,97,3
376,802,9,451,"км 451+000 а/д М-8 ""Холмогоры""",59.153,39.934,165,3
377,803,9,273,"км 273+000 а/д М-8 ""Холмогоры""",57.68888,39.9,93,3
378,804,9,495,"км 495+800 а/д М-8 ""Холмогоры""",59.42395,40.223828,112,3
379,805,9,528,"км 528+900 а/д М-8 ""Холмогоры""",59.6542333333,40.5719833333,148,3
380,806,9,1061,"км 1061+990 а/д М-8 ""Холмогоры""",63.4791,41.77795,0,3
381,807,9,1225,"км 1225+200 а/д М-8 ""Холмогоры""",64.509117,40.54435,0,3
382,808,9,556,"км 556+850 а/д М-8 ""Холмогоры""",59.85,40.859,197,3
383,809,9,607,"км 607+400 а/д М-8 ""Холмогоры""",60.213,41.316,161,3
384,810,9,659,"км 659+200 а/д М-8 ""Холмогоры""",60.5874,41.721,149,3
385,811,9,722,"км 722+000 а/д М-8 ""Холмогоры""",61.074,42.024,105,3
386,812,10,13,км 13+900 а/д А-114 Вологда-Новая Ладога,59.202517,39.65825,100,3
387,813,9,336,"км 336+000 а/д М-8 ""Холмогоры""",58.222,40.159,133,3
388,814,9,364,"км 364+380 а/д М-8 ""Холмогоры""",58.448,40.321,144,3
389,815,9,395,"км 395+000 а/д М-8 ""Холмогоры""",58.7089666667,40.2970166667,184,3
390,816,9,417,"км 417+000 а/д М-8 ""Холмогоры""",58.8864833333,40.1898666667,189,3
391,817,9,857,"км 857+600 а/д М-8 ""Холмогоры""",62.10115,42.807633333333,40,3
392,818,10,52,км 52+000 а/д А-114 Вологда-Новая Ладога,59.11844,39.0,137,3
393,819,10,84,км 84+000 а/д А-114 Вологда-Новая Ладога,59.2144,38.49275,97,3
394,820,10,117,км 117+720 а/д А-114 Вологда-Новая Ладога,59.266514,37.982956,117,3
395,821,9,938,"км 938+100 а/д М-8 ""Холмогоры""",62.643921,42.927942,0,3
396,822,9,965,"км 965+500 а/д М-8 ""Холмогоры""",62.838933333333,42.7535,0,3
397,823,9,1005,"км 1005+400 а/д М-8 ""Холмогоры""",63.047767,42.160883,30,3
398,824,9,1098,"км 1098+000 а/д М-8 ""Холмогоры""",63.733999,41.413446,31,3
399,825,9,1150,"км 1150+955 а/д М-8 ""Холмогоры""",64.223378,41.209348,28,3
400,826,9,1191,"км 1191+000 а/д М-8 ""Холмогоры""",64.292293,40.876666,31,3
401,827,10,284,км 284+000 а/д А-114 Вологда-Новая Ладога,58.96043333,35.56285,0,3
402,828,10,321,км 321+000 а/д А-114 Вологда-Новая Ладога,59.18283,35.101691,0,3
403,829,10,134,км 134+000 а/д А-114 Вологда-Новая Ладога,59.2014,37.78097,0,3
404,830,10,148,км 148+000 а/д А-114 Вологда-Новая Ладога,59.18233333,37.53245,100,3
405,831,10,183,км 183+000 а/д А-114 Вологда-Новая Ладога,58.92535,37.24373333,0,3
406,832,10,223,км 223+000 а/д А-114 Вологда-Новая Ладога,58.97265,36.58983333,0,3
407,833,9,473,"км 473+073 а/д М-8 ""Холмогоры""",59.291,39.928,120,3
408,834,9,757,"км 757+050 а/д М-8 ""Холмогоры""",61.2876,42.3751,68,3
409,835,9,804,"км 804+500 а/д М-8 ""Холмогоры""",61.677,42.5,51,3
410,836,9,305,"км 305+000 а/д М-8 ""Холмогоры""",57.957,40.016,133,3
411,837,68,20,"км 20+465 а/д М-8 ""Холмогоры"", подъезд к г. Северодвинск",64.538,40.155,21,3
412,838,9,895,"км 895+000 а/д М-8 ""Холмогоры""",62.389,42.891,51,3
413,839,10,251,км 251+000 а/д А-114 Вологда-Новая Ладога,58.945,36.132,132,3
414,852,9,659,"км 659+200 а/д М-8 ""Холмогоры""",60.5874,41.721,149,3
415,853,9,556,"км 556+850 а/д М-8 ""Холмогоры""",59.85,40.859,197,3
416,854,9,451,"км 451+000 а/д М-8 ""Холмогоры""",59.153,39.934,165,3
417,855,10,45,км 45+000 а/д А-114 Вологда-Новая Ладога,59.121,39.128,195,3
418,856,10,37,км 37+300 а/д А-114 Вологда-Новая Ладога,59.135367,39.2671,182,3
419,857,10,251,км 251+000 а/д А-114 Вологда-Новая Ладога,58.945,36.132,132,3
420,858,9,895,"км 895+000 а/д М-8 ""Холмогоры""",62.389,42.891,51,3
421,859,68,20,"км 20+465 а/д М-8 ""Холмогоры"", подъезд к г. Северодвинск",64.538,40.155,21,3
422,860,9,305,"км 305+000 а/д М-8 ""Холмогоры""",57.957,40.016,133,3
423,861,9,336,"км 336+000 а/д М-8 ""Холмогоры""",58.222,40.159,133,3
424,862,9,253,"км 253+000 а/д М-8 ""Холмогоры""",57.597969,39.801624,90,3
425,863,9,231,"км 231+000 а/д М-8 ""Холмогоры""",57.432387,39.69554,168,3
426,864,9,556,"км 556+850 а/д М-8 ""Холмогоры""",59.85,40.859,197,3
427,865,9,804,"км 804+500 а/д М-8 ""Холмогоры""",61.677,42.5,51,3
428,866,9,757,"км 757+050 а/д М-8 ""Холмогоры""",61.2876,42.3751,68,3
429,867,9,473,"км 473+073 а/д М-8 ""Холмогоры""",59.291,39.928,120,3
430,868,10,223,км 223+000 а/д А-114 Вологда-Новая Ладога,58.97265,36.58983333,0,3
431,869,10,134,км 134+000 а/д А-114 Вологда-Новая Ладога,59.2014,37.78097,0,3
432,870,10,148,км 148+000 а/д А-114 Вологда-Новая Ладога,59.18233333,37.53245,100,3
433,871,10,321,км 321+000 а/д А-114 Вологда-Новая Ладога,59.18283,35.101691,0,3
434,872,10,284,км 284+000 а/д А-114 Вологда-Новая Ладога,58.96043333,35.56285,0,3
435,873,10,52,км 52+000 а/д А-114 Вологда-Новая Ладога,59.11844,39.0,137,3
436,874,10,45,км 45+000 а/д А-114 Вологда-Новая Ладога,59.121,39.128,195,3
437,875,10,37,км 37+300 а/д А-114 Вологда-Новая Ладога,59.135367,39.2671,182,3
438,876,10,25,км 25+800 а/д А-114 Вологда-Новая Ладога,59.168483,39.456417,128,3
439,877,10,84,км 84+000 а/д А-114 Вологда-Новая Ладога,59.2144,38.49275,97,3
440,878,10,117,км 117+720 а/д А-114 Вологда-Новая Ладога,59.266514,37.982956,117,3
441,879,9,607,"км 607+400 а/д М-8 ""Холмогоры""",60.213,41.316,161,3
442,881,9,528,"км 528+900 а/д М-8 ""Холмогоры""",59.6542333333,40.5719833333,148,3
443,882,9,965,"км 965+500 а/д М-8 ""Холмогоры""",62.838933333333,42.7535,0,3
444,884,9,722,"км 722+000 а/д М-8 ""Холмогоры""",61.074,42.024,105,3
445,885,9,495,"км 495+800 а/д М-8 ""Холмогоры""",59.42395,40.223828,112,3
446,886,9,417,"км 417+000 а/д М-8 ""Холмогоры""",58.8864833333,40.1898666667,189,3
447,887,9,395,"км 395+000 а/д М-8 ""Холмогоры""",58.7089666667,40.2970166667,184,3
448,888,10,25,км 25+800 а/д А-114 Вологда-Новая Ладога,59.168483,39.456417,128,3
449,889,9,1225,"км 1225+200 а/д М-8 ""Холмогоры""",64.509117,40.54435,0,3
450,890,9,938,"км 938+100 а/д М-8 ""Холмогоры""",62.643921,42.927942,0,3
451,891,9,1191,"км 1191+000 а/д М-8 ""Холмогоры""",64.292293,40.876666,31,3
452,893,9,1150,"км 1150+955 а/д М-8 ""Холмогоры""",64.223378,41.209348,28,3
453,895,9,1098,"км 1098+000 а/д М-8 ""Холмогоры""",63.733999,41.413446,31,3
454,897,9,1061,"км 1061+990 а/д М-8 ""Холмогоры""",63.4791,41.77795,0,3
455,898,9,1005,"км 1005+400 а/д М-8 ""Холмогоры""",63.047767,42.160883,30,3
456,1007,36,210,"км 210+800 а/д Р-21 (М-18) ""Кола""",60.66376,33.346016,0,3
457,1008,53,384,"км 384+000 а/д М-4 ""Дон"" (Альтернатива)",52.58725999337787,38.509182929992676,0,3
458,1011,7,741,"км 741+000 а/д М-4 ""Дон""",49.915,40.52,60,3
459,1012,77,110,"км 110+080 а/д А-180 (М-11) ""Нарва""",59.44,28.835,82,3
460,1013,7,173,"км 173+000 а/д М-4 ""Дон""",54.342366666667,38.15435,0,3
461,1014,53,359,"км 359+000 а/д М-4 ""Дон"" (Альтернатива)",52.762383333333,38.32275,0,3
462,1015,7,242,"км 242+000 а/д М-4 ""Дон""",53.76065877363702,38.0314975976944,64,3
463,1016,7,669,"км 669+390 а/д М-4 ""Дон""",50.469486,40.139347,93,3
464,1018,80,148,км 148+500 а/д Р-23 (М-20) Санкт-Петербург-Невель,58.703834,29.881307,0,3
465,1019,7,645,"км 645+105 а/д М-4 ""Дон""",50.6706,40.042433333333,0,3
466,1023,7,492,"км 492+000 а/д М-4 ""Дон""",51.846233333333004,39.215116666667,0,3
467,1024,7,482,"км 482+850 а/д М-4 ""Дон""",51.94235,39.22205,0,3
468,1025,7,424,"км 424+000 а/д М-4 ""Дон""",52.374066666667,38.900716666667,0,3
469,1026,13,179,км 179+000 а/д Р-298 (А-144) Курск-Борисоглебск,51.5925,38.589283,0,3
470,1028,23,125,км 125+000 а/д А-130 (А-101) Москва-Рославль,55.011897,36.462555,0,3
471,1031,24,88,км 88+000 а/д Р-120 (А-141) Орёл-Смоленск,53.118,34.984,234,3
472,1032,31,113,"км 113+000 а/д М-3 ""Украина"", подъезд к г. Брянск",53.199,34.526,178,3
473,1033,293,39,"км 39+000 а/д Р-132 (1Р-132), обход г. Калуга",54.475,36.258,196,3
474,1034,32,10,км 10+000 а/д А-240 (М-13) Брянск-Новозыбков,53.206,34.255,188,3
475,1035,24,388,км 388+000 а/д Р-120 (А-141) Орёл-Смоленск,54.756,32.079,249,3
476,1036,24,270,км 270+000 а/д Р-120 (А-141) Орёл-Смоленск,54.03,32.793,186,3
477,1037,23,207,км 207+000 а/д А-130 (А-101) Москва-Рославль,54.759,35.251,176,3
478,1040,24,18,км 18+000 а/д Р-120 (А-141) Орёл-Смоленск,52.964,35.746,223,3
479,1042,32,220,км 220+000 а/д А-240 (М-13) Брянск-Новозыбков,52.447,31.644,140,3
480,1043,24,147,км 147+000 а/д Р-120 (А-141) Орёл-Смоленск,53.31,34.098,185,3
481,1044,23,129,км 129+800 а/д А-130 (А-101) Москва-Рославль,54.995127,36.338117,195,3
482,1045,23,428,км 428+000 а/д А-130 (А-101) Москва-Рославль,53.793,32.338,216,3
483,1046,24,312,км 312+000 а/д Р-120 (А-141) Орёл-Смоленск,54.333787,32.444472,220,3
484,1047,24,443,км 443+400 а/д Р-120 (А-141) Орёл-Смоленск,54.971884,31.005971,220,3
485,1048,7,861,"км 861+350 а/д М-4 ""Дон""",48.908016666667,40.467666666667,0,3
486,1049,7,934,"км 934+150 а/д М-4 ""Дон""",48.302216666667,40.304333333333,0,3
487,1050,7,993,"км 993+800 а/д М-4 ""Дон""",47.76245,40.1506,0,3
488,1054,7,1056,"км 1056+900 а/д М-4 ""Дон""",47.288466666667,39.85055,0,3
489,1055,7,1077,"км 1077+100 а/д М-4 ""Дон""",47.115461,39.8523,38,3
490,1056,7,1089,"км 1089+500 а/д М-4 ""Дон""",47.065,39.746,100,3
491,1057,7,1389,"км 1389+000 а/д М-4 ""Дон""",44.6293,39.09445,0,3
492,1059,7,801,"км 801+500 а/д М-4 ""Дон""",49.38215,40.588166666667,182,3
493,1060,7,1036,"км 1036+200 а/д М-4 ""Дон""",47.42355,39.97548,0,3
494,1061,7,1058,"км 1058+250 а/д М-4 ""Дон""",47.270683333333,39.854866666667,0,3
495,1062,7,1232,"км 1232+000 а/д М-4 ""Дон""",45.842,39.68,43,3
496,1063,7,1279,"км 1279+000 а/д М-4 ""Дон""",45.473033333333,39.398283333333,0,3
497,1064,7,1302,"км 1302+250 а/д М-4 ""Дон""",45.302066666667,39.232416666667,0,3
498,1065,7,1337,"км 1337+100 а/д М-4 ""Дон""",45.029416666667,39.129916666667,0,3
499,1066,7,1515,"км 1515+200 а/д М-4 ""Дон""",44.607966666667,38.0329,0,3
500,1067,7,1527,"км 1527+150 а/д М-4 ""Дон""",44.667683333333,37.913133333333,0,3
501,1068,7,1198,"км 1198+500 а/д М-4 ""Дон""",46.117233333333,39.844016666667,0,3
502,1069,30,9,"км 9+000 а/д М-3 ""Украина"", подъезд к г. Калуга",54.558,36.151,152,3
503,1070,33,5,км 5+010 а/д Р-132 (1Р-132) Калуга-Рязань,54.464382,36.240006,0,3
504,1071,34,23,км 23+000 а/д Р-92 (1Р-92) Калуга-Орёл,54.331,36.181,157,3
505,1072,33,51,км 51+800 а/д Р-132 (1Р-132) Калуга-Рязань,54.339412,36.885066,254,3
506,1073,23,95,км 95+500 а/д А-130 (А-101) Москва-Рославль,55.141735,36.791828,100,3
507,1074,23,361,км 361+000 а/д А-130 (А-101) Москва-Рославль,53.998,32.941,188,3
508,1076,32,77,км 77+000 а/д А-240 (М-13) Брянск-Новозыбков,52.901,33.469,142,3
509,1077,24,132,км 132+200 а/д Р-120 (А-141) Орёл-Смоленск,53.267193,34.280444,0,3
510,1082,13,215,км 215+200 а/д Р-298 (А-144) Курск-Борисоглебск,51.65037957267258,39.0735787153244,100,3
511,1083,13,153,км 153+200 а/д Р-298 (А-144) Курск-Борисоглебск,51.559588,38.244248,126,3
512,1085,14,100,км 100+015 а/д Р-193 (1Р-193) Воронеж-Тамбов,51.916211,40.47092,0,3
513,1088,53,461,"км 461+000 а/д М-4 ""Дон"" (Альтернатива)",52.163294,39.136872,0,3
514,1089,7,380,"км 380+000 а/д М-4 ""Дон""",52.665186,38.580942,0,3
515,1090,36,436,"км 436+450 а/д Р-21 (М-18) ""Кола""",61.889981,34.249631,33,3
516,1092,14,75,км 75+650 а/д Р-193 (1Р-193) Воронеж-Тамбов,51.801395,40.15493,140,3
517,1094,40,223,"км 223+685 а/д М-9 ""Балтия""",56.21995221713319,34.34499442577362,197,3
518,1095,22,272,"км 272+281 а/д М-10 ""Россия""",57.406,34.79115,0,3
519,1096,22,318,"км 318+306 а/д М-10 ""Россия""",57.69087,34.2856,0,3
520,1097,22,106,"км 106+142 а/д М-10 ""Россия""",56.4691,36.5833,0,3
521,1098,22,33,"км 33+930 а/д М-10 ""Россия""",55.98302,37.2877,0,3
522,1099,36,506,"км 506+790 а/д Р-21 (М-18) ""Кола""",62.411097,33.85669,67,3
523,1100,36,1073,"км 1073+650 а/д Р-21 (М-18) ""Кола""",66.636083,32.76343,39,3
524,1101,36,1538,"км 1538+260 а/д Р-21 (М-18) ""Кола""",69.425969,30.870504,102,3
525,1102,36,855,"км 855+700 а/д Р-21 (М-18) ""Кола""",64.913973,34.253054,38,3
526,1103,36,796,"км 796+880 а/д Р-21 (М-18) ""Кола""",64.409,34.141,123,3
527,1106,22,29,"км 29+746 а/д М-10 ""Россия""",55.9593,37.33738,180,3
528,1107,22,29,"км 29+746 а/д М-10 ""Россия""",55.9593,37.33738,180,3
529,1110,36,1149,"км 1149+200 а/д Р-21 (М-18) ""Кола""",67.170977,32.262179,60,3
530,1111,40,322,"км 322+673 а/д М-9 ""Балтия""",56.272136882792196,32.768113017082214,213,3
531,1112,40,184,"км 184+115 а/д М-9 ""Балтия""",56.1459798332354,34.93979573249817,200,3
532,1114,22,36,"км 36+000 а/д М-10 ""Россия""",0.0,0.0,0,3
533,1140,22,231,"км 231+800 а/д М-10 ""Россия""",57.063,35.013,194,3
534,1141,22,179,"км 179+800 а/д М-10 ""Россия""",56.886,35.773,136,3
535,1142,22,175,"км 175+887 а/д М-10 ""Россия""",56.859,35.78876,115,3
536,1143,22,152,"км 152+950 а/д М-10 ""Россия""",56.78267,36.0982,200,3
537,1144,22,119,"км 119+640 а/д М-10 ""Россия""",56.591,36.4886,126,3
538,1145,22,81,"км 81+035 а/д М-10 ""Россия""",56.299,36.798,177,3
539,1146,22,60,"км 60+865 а/д М-10 ""Россия""",56.1806,36.989,203,3
540,1150,36,269,"км 269+700 а/д Р-21 (М-18) ""Кола""",60.93247296150728,33.14817130565643,16,3
541,1151,36,313,"км 313+130 а/д Р-21 (М-18) ""Кола""",61.190965,33.106157,201,3
542,1152,36,383,"км 383+540 а/д Р-21 (М-18) ""Кола""",61.680397,33.618352,0,3
543,1153,36,607,"км 607+560 а/д Р-21 (М-18) ""Кола""",62.826,34.254,112,3
544,1154,36,721,"км 721+000 а/д Р-21 (М-18) ""Кола""",63.737102,34.105538,109,3
545,1155,36,753,"км 753+921 а/д Р-21 (М-18) ""Кола""",64.021,34.069,105,3
546,1801,36,1416,"км 1416+480 а/д Р-21 (М-18) ""Кола""",69.086217,32.739685,216,3
547,1802,36,1394,"км 1394+050 а/д Р-21 (М-18) ""Кола""",68.937377,32.991198,74,3
548,1803,36,1570,"км 1570+600 а/д Р-21 (М-18) ""Кола""",69.717,30.426,45,3
549,1804,36,1475,"км 1475+100 а/д Р-21 (М-18) ""Кола""",69.436327,32.008329,258,3
550,1805,36,855,"км 855+700 а/д Р-21 (М-18) ""Кола""",64.913973,34.253054,38,4
551,1806,36,796,"км 796+880 а/д Р-21 (М-18) ""Кола""",64.401796,34.15128,123,4
552,1807,36,721,"км 721+000 а/д Р-21 (М-18) ""Кола""",63.737344,34.105693,104,3
553,1808,36,1259,"км 1259+600 а/д Р-21 (М-18) ""Кола""",67.927938,32.806974,184,3
554,1809,36,1203,"км 1203+350 а/д Р-21 (М-18) ""Кола""",67.54713,32.355612,144,3
555,1810,37,7,"км 7+000 а/д Р-21 (М-18) ""Кола"", подъезд к г. Мурманск",68.928,33.136,214,3
556,1811,36,1284,"км 1284+600 а/д Р-21 (М-18) ""Кола""",68.080537,33.193507,218,4
557,1812,36,1166,"км 1166+750 а/д Р-21 (М-18) ""Кола""",67.288304,32.379548,221,3
558,1813,36,1058,"км 1058+140 а/д Р-21 (М-18) ""Кола""",66.472,32.77162,74,3
559,1814,36,1107,"км 1107+010 а/д Р-21 (М-18) ""Кола""",66.874313,32.388564,33,3
560,1815,36,463,"км 463+010 а/д Р-21 (М-18) ""Кола""",62.112914,34.266717,0,4
561,1816,36,343,"км 343+900 а/д Р-21 (М-18) ""Кола""",61.430323,33.265291,117,3
562,1817,36,269,"км 269+700 а/д Р-21 (М-18) ""Кола""",60.931,33.152,17,3
563,1818,36,401,"км 401+730 а/д Р-21 (М-18) ""Кола""",61.776,33.788,80,3
564,1819,36,506,"км 506+790 а/д Р-21 (М-18) ""Кола""",62.411097,33.85669,67,2
565,1820,36,607,"км 607+560 а/д Р-21 (М-18) ""Кола""",62.826461,34.254136,99,4
566,1821,36,753,"км 753+920 а/д Р-21 (М-18) ""Кола""",64.02075,34.068667,105,3
567,1822,36,1009,"км 1009+525 а/д Р-21 (М-18) ""Кола""",66.064254,32.88512,120,3
568,1823,36,1073,"км 1073+650 а/д Р-21 (М-18) ""Кола""",66.636083,32.76343,39,3
569,1824,38,468,"км 468+850 а/д А-121 ""Сортавала""",61.680079,33.618051,99,3
570,1825,38,376,"км 376+180 а/д А-121 ""Сортавала""",61.68,32.241,90,4
571,1826,38,183,"км 183+480 а/д А-121 ""Сортавала""",61.299291,29.889239,38,3
572,1827,38,329,"км 329+020 а/д А-121 ""Сортавала""",61.67548,31.494101,34,3
573,1828,38,270,"км 270+200 а/д А-121 ""Сортавала""",61.767622,30.654033,16,3
574,1829,38,232,"км 232+230 а/д А-121 ""Сортавала""",61.565047,30.335428,17,3
575,1830,38,442,"км 442+120 а/д А-121 ""Сортавала""",61.632828,33.185202,84,3
576,1831,36,436,"км 436+450 а/д Р-21 (М-18) ""Кола""",61.889981,34.249631,33,3
577,1832,36,1538,"км 1538+260 а/д Р-21 (М-18) ""Кола""",69.425969,30.870504,102,3
578,1833,38,155,"км 155+300 а/д А-121 ""Сортавала""",61.178746,29.824512,35,3
579,1834,38,296,"км 296+840 а/д А-121 ""Сортавала""",61.762651,31.004508,21,3
580,1835,38,414,"км 414+620 а/д А-121 ""Сортавала""",61.584678,32.738126,76,3
581,1836,36,1149,"км 1149+200 а/д Р-21 (М-18) ""Кола""",67.170977,32.262179,60,3
582,1837,36,1221,"км 1221+030 а/д Р-21 (М-18) ""Кола""",67.62437,32.712988,136,3
583,1838,36,1335,"км 1335+930 а/д Р-21 (М-18) ""Кола""",68.501267,33.332267,166,3
584,1839,36,1447,"км 1447+300 а/д Р-21 (М-18) ""Кола""",69.239301,32.198203,182,3
585,1840,36,1516,"км 1516+246 а/д Р-21 (М-18) ""Кола""",69.54004,31.214855,32,3
586,1841,74,5,"км 5+650 а/д Р-21 (М-18) ""Кола"", подъезд к аэропорту ""Мурманск""",68.826,33.013,108,3
587,1842,36,693,"км 693+120 а/д Р-21 (М-18) ""Кола""",63.507973,34.326224,116,4
588,1843,36,647,"км 647+040 а/д Р-21 (М-18) ""Кола""",63.143848,34.34129,157,3
589,1844,36,830,"км 830+920 а/д Р-21 (М-18) ""Кола""",64.696717,34.188867,105,4
590,1845,36,884,"км 884+890 а/д Р-21 (М-18) ""Кола""",65.108751,33.876407,92,4
591,1846,36,986,"км 986+860 а/д Р-21 (М-18) ""Кола""",65.901912,33.119052,100,3
592,1847,36,403,"км 403+106 а/д Р-21 (М-18) ""Кола""",61.77706,33.832526,98,3
593,1850,36,2,"км 2+000 а/д Р-21 (М-18) ""Кола""",59.89264,30.533409,131,3
594,1851,36,1484,"км 1484+240 а/д Р-21 (М-18) ""Кола""",69.480995,31.822865,67,3
595,1852,36,1510,"км 1510+246 а/д Р-21 (М-18) ""Кола""",69.511,31.319,87,3
596,1891,36,1384,"км 1384+850 а/д Р-21 (М-18) ""Кола""",68.887805,33.064578,0,3
597,1893,36,1363,"км 1363+750 а/д Р-21 (М-18) ""Кола""",68.737377,33.193693,71,3
598,1894,36,1394,"км 1394+050 а/д Р-21 (М-18) ""Кола""",68.937377,32.991198,74,3
599,1895,36,1538,"км 1538+260 а/д Р-21 (М-18) ""Кола""",69.425969,30.870504,102,3
600,1896,36,1311,"км 1311+000 а/д Р-21 (М-18) ""Кола""",68.286167,33.355477,201,3
601,1897,36,436,"км 436+450 а/д Р-21 (М-18) ""Кола""",61.889981,34.249631,33,3
602,1898,36,436,"км 436+450 а/д Р-21 (М-18) ""Кола""",61.889981,34.249631,33,3
603,1899,36,313,"км 313+130 а/д Р-21 (М-18) ""Кола""",61.190896,33.105878,45,3
604,1901,80,70,км 70+000 а/д Р-23 (М-20) Санкт-Петербург-Невель,59.386378,29.969686,0,3
605,1902,10,428,км 428+700 а/д А-114 Вологда-Новая Ладога,59.621,33.663,0,3
606,1903,22,596,"км 596+700 а/д М-10 ""Россия""",59.228,31.462,0,3
607,1904,82,32,км 32+460 а/д А-216 Гвардейск-Неман,54.892,21.655,0,3
608,1905,38,0,"км 0+000 а/д А-121 ""Сортавала""",59.929,29.634,0,3
609,1906,38,9,"км 9+654 а/д А-121 ""Сортавала""",60.1696,30.355443,0,3
610,1907,10,375,км 375+300 а/д А-114 Вологда-Новая Ладога,59.48954083861235,34.45461630821228,80,3
611,1908,186,1,"км 1+000 а/д А-118 Первая очередь ""КАД"" г. СПб",60.037,29.978,0,3
612,1909,83,38,км 38+680 а/д А-229 Калининград-Нестеров,54.671526,21.10045,0,3
613,1910,41,112,"км 112+900 а/д Р-56 (А-116, 1Р-56) Великий Новгород-Псков",57.99378513260283,29.853007793426517,0,3
614,1911,36,184,"км 184+300 а/д Р-21 (М-18) ""Кола""",60.473,33.09,0,3
615,1912,36,84,"км 84+900 а/д Р-21 (М-18) ""Кола""",59.935,31.73,26,3
616,1913,40,575,"км 575+550 а/д М-9 ""Балтия""",56.351,28.852,0,3
617,1914,81,29,км 29+600 а/д А-212 Псков-Изборск,57.707065,27.88225,90,3
618,1915,36,254,"км 254+700 а/д Р-21 (М-18) ""Кола""",60.82639703151195,33.30911457538605,47,3
619,1916,36,40,"км 40+556 а/д Р-21 (М-18) ""Кола""",59.908,30.991,41,3
620,1917,84,64,"км 64+177 а/д А-120 "" Санкт-Петербургское Южное полукольцо""",59.52,30.059,0,3
621,1918,10,517,км 517+100 а/д А-114 Вологда-Новая Ладога,60.035,32.575,0,3
622,1919,79,190,"км 190+400 а/д А-181 (М-10) ""Скандинавия""",60.621,28.168,24,3
623,1920,40,437,"км 437+400 а/д М-9 ""Балтия""",56.279,30.968,0,3
624,1921,80,148,км 148+500 а/д Р-23 (М-20) Санкт-Петербург-Невель,58.703834,29.881307,0,3
625,1922,22,613,"км 613+000 а/д М-10 ""Россия""",59.333,31.25,0,3
626,1923,80,282,км 282+300 а/д Р-23 (М-20) Санкт-Петербург-Невель,57.832,28.453,0,3
627,1924,81,7,км 7+300 а/д А-212 Псков-Изборск,57.794,28.22,0,3
628,1925,77,110,"км 110+080 а/д А-180 (М-11) ""Нарва""",59.44,28.835,82,3
629,1926,80,409,км 409+900 а/д Р-23 (М-20) Санкт-Петербург-Невель,56.71,28.693,0,3
630,1927,80,338,км 338+700 а/д Р-23 (М-20) Санкт-Петербург-Невель,57.332,28.371,0,3
631,1928,36,175,"км 175+606 а/д Р-21 (М-18) ""Кола""",60.394,33.006,0,3
632,1929,84,70,"км 70+500 а/д А-120 "" Санкт-Петербургское Южное полукольцо""",59.511,30.171,0,3
633,1930,41,151,"км 151+000 а/д Р-56 (А-116, 1Р-56) Великий Новгород-Псков",57.7699409611,29.5526690318,0,3
634,1931,82,0,км 0+010 а/д А-216 Гвардейск-Неман,54.650746,21.340047,12,3
635,1932,38,127,"км 127+570 а/д А-121 ""Сортавала""",61.014103,30.14966,0,3
636,1933,36,25,"км 25+800 а/д Р-21 (М-18) ""Кола""",59.9,30.731,0,3
637,1934,79,151,"км 151+500 а/д А-181 (М-10) ""Скандинавия""",60.79,28.711,28,3
638,1935,10,346,км 346+600 а/д А-114 Вологда-Новая Ладога,59.338,34.85,0,3
639,1936,80,103,км 103+600 а/д Р-23 (М-20) Санкт-Петербург-Невель,59.086,29.92,0,3
640,1937,38,58,"км 58+050 а/д А-121 ""Сортавала""",60.545,30.194,118,3
641,1938,79,114,"км 114+800 а/д А-181 (М-10) ""Скандинавия""",60.581,29.185,0,3
642,1939,83,56,км 56+370 а/д А-229 Калининград-Нестеров,54.648835,21.353935,0,3
643,1940,77,70,"км 70+535 а/д А-180 (М-11) ""Нарва""",59.588,29.409,52,3
644,1941,22,659,"км 659+000 а/д М-10 ""Россия""",59.612,30.747,53,3
